#eta,sqrt(ADC),correction
0.587500,107.750000,0.058634
0.587500,108.250000,0.058634
0.587500,108.750000,0.058634
0.587500,109.250000,0.058634
0.587500,109.750000,0.058634
0.587500,110.250000,0.058634
0.587500,110.750000,0.058634
0.587500,111.250000,0.058634
0.587500,111.750000,0.058634
0.587500,112.250000,0.058634
0.587500,112.750000,0.058634
0.587500,113.250000,0.058634
0.587500,113.750000,0.058634
0.587500,114.250000,0.058634
0.587500,114.750000,0.058634
0.587500,115.250000,0.058634
0.587500,115.750000,0.058634
0.587500,116.250000,0.058634
0.587500,116.750000,0.058634
0.587500,117.250000,0.058634
0.587500,117.750000,0.058634
0.587500,118.250000,0.058634
0.587500,118.750000,0.058634
0.587500,119.250000,0.058634
0.587500,119.750000,0.058634
0.587500,120.250000,0.058634
0.587500,120.750000,0.058634
0.587500,121.250000,0.058634
0.587500,121.750000,0.058634
0.587500,122.250000,0.058634
0.587500,122.750000,0.058634
0.587500,123.250000,0.058634
0.587500,123.750000,0.058634
0.587500,124.250000,0.058634
0.587500,124.750000,0.058634
0.587500,125.250000,0.058634
0.587500,125.750000,0.058634
0.587500,126.250000,0.058634
0.587500,126.750000,0.058634
0.587500,127.250000,0.058634
0.587500,127.750000,0.058634
0.587500,128.250000,0.058634
0.587500,128.750000,0.058634
0.587500,129.250000,0.058634
0.587500,129.750000,0.058634
0.587500,130.250000,0.058634
0.587500,130.750000,0.058634
0.587500,131.250000,0.058634
0.587500,131.750000,0.058634
0.587500,132.250000,0.058634
0.587500,132.750000,0.058634
0.587500,133.250000,0.058634
0.587500,133.750000,0.058634
0.587500,134.250000,0.058634
0.587500,134.750000,0.058634
0.587500,135.250000,0.058634
0.587500,135.750000,0.058634
0.587500,136.250000,0.058634
0.587500,136.750000,0.058634
0.587500,137.250000,0.058634
0.587500,137.750000,0.058634
0.587500,138.250000,0.058634
0.587500,138.750000,0.058634
0.587500,139.250000,0.058634
0.587500,139.750000,0.058634
0.587500,140.250000,0.058634
0.587500,140.750000,0.058634
0.587500,141.250000,0.058634
0.587500,141.750000,0.058634
0.587500,142.250000,0.058634
0.587500,142.750000,0.058634
0.587500,143.250000,0.058634
0.587500,143.750000,0.058634
0.587500,144.250000,0.058634
0.587500,144.750000,0.058634
0.587500,145.250000,0.058634
0.587500,145.750000,0.058634
0.587500,146.250000,0.058634
0.587500,146.750000,0.058634
0.587500,147.250000,0.058634
0.587500,147.750000,0.058634
0.587500,148.250000,0.058634
0.587500,148.750000,0.058634
0.587500,149.250000,0.058634
0.587500,149.750000,0.058634
0.612500,0.250000,0.051091
0.612500,0.750000,0.051091
0.612500,1.250000,0.051091
0.612500,1.750000,0.051091
0.612500,2.250000,0.051091
0.612500,2.750000,0.051091
0.612500,3.250000,0.051091
0.612500,3.750000,0.051091
0.612500,4.250000,0.051091
0.612500,4.750000,0.051091
0.612500,5.250000,0.051295
0.612500,5.750000,0.051720
0.612500,6.250000,0.052145
0.612500,6.750000,0.052570
0.612500,7.250000,0.052995
0.612500,7.750000,0.053419
0.612500,8.250000,0.053844
0.612500,8.750000,0.054269
0.612500,9.250000,0.054694
0.612500,9.750000,0.055119
0.612500,10.250000,0.055398
0.612500,10.750000,0.055658
0.612500,11.250000,0.055919
0.612500,11.750000,0.056179
0.612500,12.250000,0.056440
0.612500,12.750000,0.056700
0.612500,13.250000,0.056961
0.612500,13.750000,0.057221
0.612500,14.250000,0.057482
0.612500,14.750000,0.057597
0.612500,15.250000,0.057628
0.612500,15.750000,0.057659
0.612500,16.250000,0.057690
0.612500,16.750000,0.057721
0.612500,17.250000,0.057752
0.612500,17.750000,0.057783
0.612500,18.250000,0.057814
0.612500,18.750000,0.057845
0.612500,19.250000,0.057875
0.612500,19.750000,0.057882
0.612500,20.250000,0.057875
0.612500,20.750000,0.057868
0.612500,21.250000,0.057860
0.612500,21.750000,0.057853
0.612500,22.250000,0.057845
0.612500,22.750000,0.057838
0.612500,23.250000,0.057830
0.612500,23.750000,0.057823
0.612500,24.250000,0.057816
0.612500,24.750000,0.057852
0.612500,25.250000,0.057900
0.612500,25.750000,0.057948
0.612500,26.250000,0.057996
0.612500,26.750000,0.058044
0.612500,27.250000,0.058092
0.612500,27.750000,0.058140
0.612500,28.250000,0.058188
0.612500,28.750000,0.058236
0.612500,29.250000,0.058284
0.612500,29.750000,0.058315
0.612500,30.250000,0.058338
0.612500,30.750000,0.058361
0.612500,31.250000,0.058384
0.612500,31.750000,0.058407
0.612500,32.250000,0.058431
0.612500,32.750000,0.058454
0.612500,33.250000,0.058477
0.612500,33.750000,0.058500
0.612500,34.250000,0.058523
0.612500,34.750000,0.058533
0.612500,35.250000,0.058537
0.612500,35.750000,0.058541
0.612500,36.250000,0.058545
0.612500,36.750000,0.058549
0.612500,37.250000,0.058553
0.612500,37.750000,0.058558
0.612500,38.250000,0.058562
0.612500,38.750000,0.058566
0.612500,39.250000,0.058570
0.612500,39.750000,0.058572
0.612500,40.250000,0.058572
0.612500,40.750000,0.058572
0.612500,41.250000,0.058572
0.612500,41.750000,0.058572
0.612500,42.250000,0.058572
0.612500,42.750000,0.058572
0.612500,43.250000,0.058572
0.612500,43.750000,0.058572
0.612500,44.250000,0.058572
0.612500,44.750000,0.058572
0.612500,45.250000,0.058572
0.612500,45.750000,0.058572
0.612500,46.250000,0.058572
0.612500,46.750000,0.058572
0.612500,47.250000,0.058572
0.612500,47.750000,0.058572
0.612500,48.250000,0.058572
0.612500,48.750000,0.058572
0.612500,49.250000,0.058572
0.612500,49.750000,0.058572
0.612500,50.250000,0.058572
0.612500,50.750000,0.058572
0.612500,51.250000,0.058572
0.612500,51.750000,0.058572
0.612500,52.250000,0.058572
0.612500,52.750000,0.058572
0.612500,53.250000,0.058572
0.612500,53.750000,0.058572
0.612500,54.250000,0.058572
0.612500,54.750000,0.058572
0.612500,55.250000,0.058572
0.612500,55.750000,0.058572
0.612500,56.250000,0.058572
0.612500,56.750000,0.058572
0.612500,57.250000,0.058572
0.612500,57.750000,0.058572
0.612500,58.250000,0.058572
0.612500,58.750000,0.058572
0.612500,59.250000,0.058572
0.612500,59.750000,0.058572
0.612500,60.250000,0.058572
0.612500,60.750000,0.058572
0.612500,61.250000,0.058572
0.612500,61.750000,0.058572
0.612500,62.250000,0.058572
0.612500,62.750000,0.058572
0.612500,63.250000,0.058572
0.612500,63.750000,0.058572
0.612500,64.250000,0.058572
0.612500,64.750000,0.058572
0.612500,65.250000,0.058572
0.612500,65.750000,0.058572
0.612500,66.250000,0.058572
0.612500,66.750000,0.058572
0.612500,67.250000,0.058572
0.612500,67.750000,0.058572
0.612500,68.250000,0.058572
0.612500,68.750000,0.058572
0.612500,69.250000,0.058572
0.612500,69.750000,0.058572
0.612500,70.250000,0.058572
0.612500,70.750000,0.058572
0.612500,71.250000,0.058572
0.612500,71.750000,0.058572
0.612500,72.250000,0.058572
0.612500,72.750000,0.058572
0.612500,73.250000,0.058572
0.612500,73.750000,0.058572
0.612500,74.250000,0.058572
0.612500,74.750000,0.058572
0.612500,75.250000,0.058572
0.612500,75.750000,0.058572
0.612500,76.250000,0.058572
0.612500,76.750000,0.058572
0.612500,77.250000,0.058572
0.612500,77.750000,0.058572
0.612500,78.250000,0.058572
0.612500,78.750000,0.058572
0.612500,79.250000,0.058572
0.612500,79.750000,0.058572
0.612500,80.250000,0.058572
0.612500,80.750000,0.058572
0.612500,81.250000,0.058572
0.612500,81.750000,0.058572
0.612500,82.250000,0.058572
0.612500,82.750000,0.058572
0.612500,83.250000,0.058572
0.612500,83.750000,0.058572
0.612500,84.250000,0.058572
0.612500,84.750000,0.058572
0.612500,85.250000,0.058572
0.612500,85.750000,0.058572
0.612500,86.250000,0.058572
0.612500,86.750000,0.058572
0.612500,87.250000,0.058572
0.612500,87.750000,0.058572
0.612500,88.250000,0.058572
0.612500,88.750000,0.058572
0.612500,89.250000,0.058572
0.612500,89.750000,0.058572
0.612500,90.250000,0.058572
0.612500,90.750000,0.058572
0.612500,91.250000,0.058572
0.612500,91.750000,0.058572
0.612500,92.250000,0.058572
0.612500,92.750000,0.058572
0.612500,93.250000,0.058572
0.612500,93.750000,0.058572
0.612500,94.250000,0.058572
0.612500,94.750000,0.058572
0.612500,95.250000,0.058572
0.612500,95.750000,0.058572
0.612500,96.250000,0.058572
0.612500,96.750000,0.058572
0.612500,97.250000,0.058572
0.612500,97.750000,0.058572
0.612500,98.250000,0.058572
0.612500,98.750000,0.058572
0.612500,99.250000,0.058572
0.612500,99.750000,0.058572
0.612500,100.250000,0.058572
0.612500,100.750000,0.058572
0.612500,101.250000,0.058572
0.612500,101.750000,0.058572
0.612500,102.250000,0.058572
0.612500,102.750000,0.058572
0.612500,103.250000,0.058572
0.612500,103.750000,0.058572
0.612500,104.250000,0.058572
0.612500,104.750000,0.058572
0.612500,105.250000,0.058572
0.612500,105.750000,0.058572
0.612500,106.250000,0.058572
0.612500,106.750000,0.058572
0.612500,107.250000,0.058572
0.612500,107.750000,0.058572
0.612500,108.250000,0.058572
0.612500,108.750000,0.058572
0.612500,109.250000,0.058572
0.612500,109.750000,0.058572
0.612500,110.250000,0.058572
0.612500,110.750000,0.058572
0.612500,111.250000,0.058572
0.612500,111.750000,0.058572
0.612500,112.250000,0.058572
0.612500,112.750000,0.058572
0.612500,113.250000,0.058572
0.612500,113.750000,0.058572
0.612500,114.250000,0.058572
0.612500,114.750000,0.058572
0.612500,115.250000,0.058572
0.612500,115.750000,0.058572
0.612500,116.250000,0.058572
0.612500,116.750000,0.058572
0.612500,117.250000,0.058572
0.612500,117.750000,0.058572
0.612500,118.250000,0.058572
0.612500,118.750000,0.058572
0.612500,119.250000,0.058572
0.612500,119.750000,0.058572
0.612500,120.250000,0.058572
0.612500,120.750000,0.058572
0.612500,121.250000,0.058572
0.612500,121.750000,0.058572
0.612500,122.250000,0.058572
0.612500,122.750000,0.058572
0.612500,123.250000,0.058572
0.612500,123.750000,0.058572
0.612500,124.250000,0.058572
0.612500,124.750000,0.058572
0.612500,125.250000,0.058572
0.612500,125.750000,0.058572
0.612500,126.250000,0.058572
0.612500,126.750000,0.058572
0.612500,127.250000,0.058572
0.612500,127.750000,0.058572
0.612500,128.250000,0.058572
0.612500,128.750000,0.058572
0.612500,129.250000,0.058572
0.612500,129.750000,0.058572
0.612500,130.250000,0.058572
0.612500,130.750000,0.058572
0.612500,131.250000,0.058572
0.612500,131.750000,0.058572
0.612500,132.250000,0.058572
0.612500,132.750000,0.058572
0.612500,133.250000,0.058572
0.612500,133.750000,0.058572
0.612500,134.250000,0.058572
0.612500,134.750000,0.058572
0.612500,135.250000,0.058572
0.612500,135.750000,0.058572
0.612500,136.250000,0.058572
0.612500,136.750000,0.058572
0.612500,137.250000,0.058572
0.612500,137.750000,0.058572
0.612500,138.250000,0.058572
0.612500,138.750000,0.058572
0.612500,139.250000,0.058572
0.612500,139.750000,0.058572
0.612500,140.250000,0.058572
0.612500,140.750000,0.058572
0.612500,141.250000,0.058572
0.612500,141.750000,0.058572
0.612500,142.250000,0.058572
0.612500,142.750000,0.058572
0.612500,143.250000,0.058572
0.612500,143.750000,0.058572
0.612500,144.250000,0.058572
0.612500,144.750000,0.058572
0.612500,145.250000,0.058572
0.612500,145.750000,0.058572
0.612500,146.250000,0.058572
0.612500,146.750000,0.058572
0.612500,147.250000,0.058572
0.612500,147.750000,0.058572
0.612500,148.250000,0.058572
0.612500,148.750000,0.058572
0.612500,149.250000,0.058572
0.612500,149.750000,0.058572
0.637490,0.250000,0.050765
0.637490,0.750000,0.050765
0.637490,1.250000,0.050765
0.637490,1.750000,0.050765
0.637490,2.250000,0.050765
0.637490,2.750000,0.050765
0.637490,3.250000,0.050765
0.637490,3.750000,0.050765
0.637490,4.250000,0.050765
0.637490,4.750000,0.050765
0.637490,5.250000,0.050984
0.637490,5.750000,0.051509
0.637490,6.250000,0.052034
0.637490,6.750000,0.052559
0.637490,7.250000,0.053084
0.637490,7.750000,0.053609
0.637490,8.250000,0.054133
0.637490,8.750000,0.054658
0.637490,9.250000,0.055183
0.637490,9.750000,0.055690
0.637490,10.250000,0.055933
0.637490,10.750000,0.056177
0.637490,11.250000,0.056421
0.637490,11.750000,0.056665
0.637490,12.250000,0.056908
0.637490,12.750000,0.057152
0.637490,13.250000,0.057396
0.637490,13.750000,0.057640
0.637490,14.250000,0.057883
0.637490,14.750000,0.057950
0.637490,15.250000,0.057975
0.637490,15.750000,0.057999
0.637490,16.250000,0.058023
0.637490,16.750000,0.058047
0.637490,17.250000,0.058072
0.637490,17.750000,0.058096
0.637490,18.250000,0.058120
0.637490,18.750000,0.058144
0.637490,19.250000,0.058168
0.637490,19.750000,0.058152
0.637490,20.250000,0.058126
0.637490,20.750000,0.058100
0.637490,21.250000,0.058074
0.637490,21.750000,0.058048
0.637490,22.250000,0.058022
0.637490,22.750000,0.057996
0.637490,23.250000,0.057970
0.637490,23.750000,0.057944
0.637490,24.250000,0.057918
0.637490,24.750000,0.057951
0.637490,25.250000,0.057992
0.637490,25.750000,0.058032
0.637490,26.250000,0.058073
0.637490,26.750000,0.058114
0.637490,27.250000,0.058155
0.637490,27.750000,0.058196
0.637490,28.250000,0.058237
0.637490,28.750000,0.058278
0.637490,29.250000,0.058319
0.637490,29.750000,0.058343
0.637490,30.250000,0.058360
0.637490,30.750000,0.058377
0.637490,31.250000,0.058394
0.637490,31.750000,0.058411
0.637490,32.250000,0.058428
0.637490,32.750000,0.058445
0.637490,33.250000,0.058462
0.637490,33.750000,0.058480
0.637490,34.250000,0.058497
0.637490,34.750000,0.058502
0.637490,35.250000,0.058503
0.637490,35.750000,0.058503
0.637490,36.250000,0.058503
0.637490,36.750000,0.058504
0.637490,37.250000,0.058504
0.637490,37.750000,0.058505
0.637490,38.250000,0.058505
0.637490,38.750000,0.058505
0.637490,39.250000,0.058506
0.637490,39.750000,0.058506
0.637490,40.250000,0.058506
0.637490,40.750000,0.058506
0.637490,41.250000,0.058506
0.637490,41.750000,0.058506
0.637490,42.250000,0.058506
0.637490,42.750000,0.058506
0.637490,43.250000,0.058506
0.637490,43.750000,0.058506
0.637490,44.250000,0.058506
0.637490,44.750000,0.058506
0.637490,45.250000,0.058506
0.637490,45.750000,0.058506
0.637490,46.250000,0.058506
0.637490,46.750000,0.058506
0.637490,47.250000,0.058506
0.637490,47.750000,0.058506
0.637490,48.250000,0.058506
0.637490,48.750000,0.058506
0.637490,49.250000,0.058506
0.637490,49.750000,0.058506
0.637490,50.250000,0.058506
0.637490,50.750000,0.058506
0.637490,51.250000,0.058506
0.637490,51.750000,0.058506
0.637490,52.250000,0.058506
0.637490,52.750000,0.058506
0.637490,53.250000,0.058506
0.637490,53.750000,0.058506
0.637490,54.250000,0.058506
0.637490,54.750000,0.058506
0.637490,55.250000,0.058506
0.637490,55.750000,0.058506
0.637490,56.250000,0.058506
0.637490,56.750000,0.058506
0.637490,57.250000,0.058506
0.637490,57.750000,0.058506
0.637490,58.250000,0.058506
0.637490,58.750000,0.058506
0.637490,59.250000,0.058506
0.637490,59.750000,0.058506
0.637490,60.250000,0.058506
0.637490,60.750000,0.058506
0.637490,61.250000,0.058506
0.637490,61.750000,0.058506
0.637490,62.250000,0.058506
0.637490,62.750000,0.058506
0.637490,63.250000,0.058506
0.637490,63.750000,0.058506
0.637490,64.250000,0.058506
0.637490,64.750000,0.058506
0.637490,65.250000,0.058506
0.637490,65.750000,0.058506
0.637490,66.250000,0.058506
0.637490,66.750000,0.058506
0.637490,67.250000,0.058506
0.637490,67.750000,0.058506
0.637490,68.250000,0.058506
0.637490,68.750000,0.058506
0.637490,69.250000,0.058506
0.637490,69.750000,0.058506
0.637490,70.250000,0.058506
0.637490,70.750000,0.058506
0.637490,71.250000,0.058506
0.637490,71.750000,0.058506
0.637490,72.250000,0.058506
0.637490,72.750000,0.058506
0.637490,73.250000,0.058506
0.637490,73.750000,0.058506
0.637490,74.250000,0.058506
0.637490,74.750000,0.058506
0.637490,75.250000,0.058506
0.637490,75.750000,0.058506
0.637490,76.250000,0.058506
0.637490,76.750000,0.058506
0.637490,77.250000,0.058506
0.637490,77.750000,0.058506
0.637490,78.250000,0.058506
0.637490,78.750000,0.058506
0.637490,79.250000,0.058506
0.637490,79.750000,0.058506
0.637490,80.250000,0.058506
0.637490,80.750000,0.058506
0.637490,81.250000,0.058506
0.637490,81.750000,0.058506
0.637490,82.250000,0.058506
0.637490,82.750000,0.058506
0.637490,83.250000,0.058506
0.637490,83.750000,0.058506
0.637490,84.250000,0.058506
0.637490,84.750000,0.058506
0.637490,85.250000,0.058506
0.637490,85.750000,0.058506
0.637490,86.250000,0.058506
0.637490,86.750000,0.058506
0.637490,87.250000,0.058506
0.637490,87.750000,0.058506
0.637490,88.250000,0.058506
0.637490,88.750000,0.058506
0.637490,89.250000,0.058506
0.637490,89.750000,0.058506
0.637490,90.250000,0.058506
0.637490,90.750000,0.058506
0.637490,91.250000,0.058506
0.637490,91.750000,0.058506
0.637490,92.250000,0.058506
0.637490,92.750000,0.058506
0.637490,93.250000,0.058506
0.637490,93.750000,0.058506
0.637490,94.250000,0.058506
0.637490,94.750000,0.058506
0.637490,95.250000,0.058506
0.637490,95.750000,0.058506
0.637490,96.250000,0.058506
0.637490,96.750000,0.058506
0.637490,97.250000,0.058506
0.637490,97.750000,0.058506
0.637490,98.250000,0.058506
0.637490,98.750000,0.058506
0.637490,99.250000,0.058506
0.637490,99.750000,0.058506
0.637490,100.250000,0.058506
0.637490,100.750000,0.058506
0.637490,101.250000,0.058506
0.637490,101.750000,0.058506
0.637490,102.250000,0.058506
0.637490,102.750000,0.058506
0.637490,103.250000,0.058506
0.637490,103.750000,0.058506
0.637490,104.250000,0.058506
0.637490,104.750000,0.058506
0.637490,105.250000,0.058506
0.637490,105.750000,0.058506
0.637490,106.250000,0.058506
0.637490,106.750000,0.058506
0.637490,107.250000,0.058506
0.637490,107.750000,0.058506
0.637490,108.250000,0.058506
0.637490,108.750000,0.058506
0.637490,109.250000,0.058506
0.637490,109.750000,0.058506
0.637490,110.250000,0.058506
